X,Y,OBJECTID,Location,RouteName,Type_1,StopSurface,Sidewalk,Name,SharedSignage,Additional,Garbage,Bench,SignCondition,PoleCondition,NumberSigns,Shelter,ShelterCondition,Accessibility,WidthSidewalk,SnowRemoval,GlobalID,Route_s
-66.63886053,45.94901267,425,Beaverbrook / University,10N Carlisle,Standard on Metal Pole,Dirt,Yes Boulevard,576,No,,No,No,,,,,,Level 3: Not Accessible,,,{FFACB8A7-4310-48A4-8927-59A285176D79},"10, 216"
-66.66410257,45.9403834,426,Prospect/ Uptown Ctr,12N Brookside ,Shelter,Concrete,Yes Boulevard,87,No,Retake ,No,Yes,Good,,1,Glass,Fair,Level 2: Accessible,,RO,{C9F2D037-7F05-4F40-9000-5FB4174C09D5},12
-66.63586413,46.00839144,427,1100 Brookside Drive,12N Brookside ,Standard on Metal Pole,Dirt,No,159,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{35FD4712-C23C-43F6-90AB-6741FF96177F},12
-66.58930005,45.98816909,428,386 Canada,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,440,No,,No,No,,,,,,Level 3: Not Accessible,,,{F3606F2F-9B35-4CC4-8B64-832B8F90022D},16
-66.58956262,45.9881585,429,383 Canada,17S Regent,Standard on Metal Pole,Dirt,No,318,No,Retake,No,No,Good,Other,1,,,Level 3: Not Accessible,,,{214DE3E8-00E5-46D8-A495-47AC6B40DD46},17
-66.5924869,45.97821217,430,Canada / Bridge,16N Marysville,Standard on Metal Pole,Concrete,Yes Monolithic,431,Yes,,No,No,Good,,,,,Level 2: Accessible,,RO,{58D61AE8-678A-4503-BFAC-997C285962D5},16
-66.58397611,45.98111744,431,Bunker/Perry,16N Marysville,Standard on Metal Pole,Dirt,No,435,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{DDD1CCD1-86B6-4B9E-A14A-3912273F6D84},16
-66.58353967,45.98017685,432,Elliot St,16N Marysville,Standard on Metal Pole,Dirt,Yes Boulevard,975,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{3A74AED4-21DB-4406-BE7B-2C54041F2D14},16
-66.61722812,45.95466643,433,49 Charles,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,973,No,,No,No,Good,Other,1,,,Level 2: Accessible,,,{6C166ED4-004D-47E8-A086-72A614BE31BC},149
-66.64159364,45.96241573,434,Queen St Military Compound,10N Carlisle,Decorative,Concrete,Yes Monolithic,120,Yes,,No,No,Good,Good,1,,,Level 1: ADA Compliant,,,{A82CF63F-C283-40AE-9B9A-0E3C6FD38D23},"10,12,14,15,16,116,20,18"
-66.65741814,45.93310145,435,Forestry Complex,16N Marysville,Standard on Metal Pole,Concrete,,379,No,,No,No,,,,,,Level 1: ADA Compliant,,,{59E8AD49-75BF-4B1E-9613-D4A617AE22AF},"10, 16"
-66.64229786,45.94525536,436,Student Union Building,17S Regent,Decorative,Concrete,Yes Monolithic,363,No,,No,No,,,,,,Level 1: ADA Compliant,,,{A8824786-1588-4DB0-AB4D-2C8E4E2C3182},17
-66.58925916,45.97931919,437,4 River,16N Marysville,Shelter,Concrete,Yes Monolithic,432,No,,Yes,Yes,Good,,,Metal,Fair,Level 1: ADA Compliant,,,{D7AE1BBD-295F-4621-B71F-2C3DA35BCF34},16
-66.58874013,45.98036258,438,Allen / River,16N Marysville,Standard on Metal Pole,Dirt,No,433,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{9CBCCA41-16E6-4DDF-9185-9596CE8512BB},16
-66.58601205,45.98034269,439,40 Allen,16N Marysville,Standard on Metal Pole,Dirt,No,434,No,,No,No,Good,Fair,,,,Level 3: Not Accessible,,,{CAC50020-0352-4EB2-B722-2ED6EEB31A66},16
-66.58549087,45.97940545,440,5 Downing,16N Marysville,Standard on Metal Pole,Dirt,No,436,No,,No,No,Poor,Good,,,,Level 3: Not Accessible,,,{EF3EC5A0-ADA3-4EF8-BD54-DCF2AC7FF6BA},16
-66.71196716,45.93194543,441,Kingswood,14N Barkers Point,Standard on Metal Pole,Dirt,No,506,No,,No,No,,,,,,Level 3: Not Accessible,,,{8A9B019F-720E-404E-91E2-D695535E9D72},"14, 15"
-66.64484813,45.94478343,442,Dineen,16N Marysville,Standard on Metal Pole,Asphalt,Yes Monolithic,390,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{BEA4F225-CD90-45E5-97EE-5F60624BFF7C},16
-66.64489113,45.94578043,443,Dineen/ Pacey,17S Regent,Standard on Metal Pole,Concrete,Yes Monolithic,364,No,,No,No,,,,,,Level 2: Accessible,,,{81C2E3F6-8DA9-469F-8BB2-B6B891943990},17
-66.6398089,45.94878141,444,University/ MacKay,17S Regent,Standard on Metal Pole,Concrete,Yes Monolithic,361,No,,No,No,,,,,,Level 2: Accessible,,,{3D6DDF90-E768-45AB-98A4-37490FE072C1},17
-66.63954392,45.94901865,445,MacKay/Peter Kelly,16N Marysville,Decorative,Dirt,Yes Boulevard,394,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{D6EFE533-6DDF-49D3-8574-3625CD5E5466},16
-66.63545479,45.92536814,446,Kimble/Huntington,216 Corbett Centre,Standard on Metal Pole,Dirt,Yes Boulevard,618,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{0E4349A0-6D08-4D82-8AAF-F0BE4ED29FF8},216
-66.63735289,45.92283373,447,Knowledge Park/ Alison,116 Kings Place,Shelter,Concrete,Yes Boulevard,629,No,,No,No,Good,Good,,,Glass,Level 1: ADA Compliant,,Con,{D68EB265-7517-4AFD-9625-DA6EE8D9147E},116
-66.63752612,45.9229679,448,Kimble/Vanier,216 Corbett Centre,Standard on Metal Pole,Gravel,No,619,Yes,,No,No,,,,,,Level 3: Not Accessible,,Con,{DA3489FC-DE58-43D1-BAEF-1CC86F82396D},216
-66.64316739,45.92213308,449,Grant Harvey,216 Corbett Centre,Standard on Metal Pole,Gravel,No,620,No,,No,No,,,,,,Level 3: Not Accessible,,,{D2B1B34B-8F8E-4ED9-934B-F7D4F6EE06FA},216
-66.6432952,45.922006,450,,,,,,628,,,,,,,,,,,,,{4B9BCC9E-5F5E-4A72-AD84-B138022DACCE},
-66.66246914,45.93190443,451,Knowlege Park/ Regent,10N Carlisle,Standard on Metal Pole,Concrete,Yes Monolithic,376,No,,No,No,,,,,,Level 2: Accessible,,,{9B2BA77A-447F-4F29-AD3D-9F4139F01254},"10, 17, 116"
-66.66141914,45.93407443,452,Regent Forestry Entrance,16N Marysville,Shelter,Gravel,No,380,No,,No,Yes,Good,,,Glass,Good,Level 3: Not Accessible,,,{C07EF3EE-0CA1-41CF-AC57-E2F9CECA9478},"10, 16"
-66.65121865,45.9810433,453,102 Maple,12N Brookside ,Standard on Metal Pole,Dirt,Yes Boulevard,127,No,,No,No,Good,Good,3,,,Level 2: Accessible,,,{7D26C643-03E4-4AC1-9D2D-4C3288EC9E91},12
-66.63805913,46.00893944,454,43 Glenmar Dr,13S Prospect,Standard on Metal Pole,Dirt,No,3,No,,No,No,Good,Other,1,,,Level 3: Not Accessible,,,{AC4B8FC4-8875-4356-B75C-CB732FE176DC},13
-66.62641713,45.97481244,455,333 Cliffe,15S Hanwell,Standard on Metal Pole,Paver Stones,Yes Boulevard,464,No,,Yes,Yes,Fair,Good,,,,Level 1: ADA Compliant,,RO,{50FDA582-1BD5-4FBF-B9F5-193B84864B8D},15
-66.6191663,45.92784401,456,Lincoln/ Wilsey,216 Corbett Centre,Standard on Metal Pole,Dirt,Yes Boulevard,592,No,,No,No,Good,Good,1,,,Level 2: Accessible,,,{BF7CFBFE-05DA-4C9D-93E8-12AB795B23EE},216
-66.61899912,45.92784043,457,46 Wilsey,116 Kings Place,Standard on Metal Pole,Dirt,No,656,No,Near Driveway,No,No,,,,,,Level 3: Not Accessible,,,{D99FE9DB-FEC0-433C-BACD-CB11C956221C},116
-66.61890941,45.9260204,458,140 Wilsey,116 Kings Place,Standard on Metal Pole,Dirt,No,655,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{4608D354-82B1-4BEC-BAA9-12ACDF3FFD1C},116
-66.62015212,45.92209243,459,290 Wilsey,116 Kings Place,Standard on Metal Pole,Gravel,No,654,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{6586A32B-B220-47A9-ADE0-D17055A5CC80},116
-66.61937312,45.91924843,460,370 Wilsey ,116 Kings Place,Standard on Metal Pole,Gravel,No,653,No,,No,No,,,,,,Level 3: Not Accessible,,,{F7057221-EF0C-4D8B-86A6-D8E0B8082AA5},116
-66.61945411,45.91778636,461,245 Hilton,116 Kings Place,Standard on Metal Pole,Dirt,No,652,No,,No,No,,,,,,Level 3: Not Accessible,,,{08483E87-686F-46DC-9ADE-4D0F5F10EB4C},116
-66.62172561,45.91745203,462,165 Hilton,116 Kings Place,Standard on Metal Pole,Gravel,No,651,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{901B66D4-71EC-4815-B4F0-E2BE5A7C6DD2},116
-66.62303282,45.91930119,463,Flemming?Hubbard,116 Kings Place,Standard on Metal Pole,Dirt,No,650,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{DA7FB092-0004-473D-AC16-AFFFF91A10A9},116
-66.62610181,45.92073337,464,142 Flemming,116 Kings Place,Standard on Metal Pole,Dirt,No,649,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{C31C8CC1-4EF7-47D8-A71C-5A9ED2FD34E5},116
-66.62752736,45.92249481,465,250 Flemming,116 Kings Place,Standard on Metal Pole,Dirt,No,648,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{49B99898-F872-4F69-9B63-D61514B310F0},116
-66.62767613,45.92424443,466,265 Wetmore,116 Kings Place,Standard on Metal Pole,Dirt,No,647,No,,No,No,,,,,,Level 3: Not Accessible,,,{B4C490B0-8635-4D0B-9B79-28506CD9EF1F},116
-66.62554918,45.92548528,467,Wetmore/Pugsley,116 Kings Place,Standard on Metal Pole,Dirt,No,646,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{D444892F-755A-4F6E-ABE8-4F6DC0C84AB6},116
-66.625011,45.92706472,468,Wetmore/Stoneybrook,116 Kings Place,Standard on Metal Pole,Dirt,No,645,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{D981A417-B070-4130-9FED-084D2AAF4F80},116
-66.62497504,45.92770207,469,90 Wetmore,216 Corbett Centre,Standard on Metal Pole,Concrete,Yes Boulevard,603,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{586DE2CE-9F97-4632-A8B8-D058446C29E1},216
-66.62495172,45.92883135,470,Wetmore/Kimble,116 Kings Place,Standard on Metal Pole,Dirt,No,644,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{39DA065D-5C34-4425-82F5-45ABFC4DC38F},116
-66.62477843,45.92874353,471,54 Wetmore,216 Corbett Centre,Standard on Metal Pole,Dirt,Yes Boulevard,604,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{44177892-C105-4013-8F1A-EB181D6E0E6E},216
-66.62009172,45.97711736,472,510 Cliffe,15S Hanwell,Standard on Metal Pole,Concrete,Yes Boulevard,466,No,,No,No,Good,Fair,,,,Level 1: ADA Compliant,,RO,{4FE8CC71-DFE2-4D95-9764-F7A6A2CF5C1D},15
-66.61386834,45.98075523,473,Cliffe/Manhattan,15S Hanwell,Standard on Metal Pole,Gravel,No,468,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,RO,{B92318DB-BD7B-490B-9EE2-7D0307AA98FB},15
-66.6146916,45.98351547,474,Two Nations and Cliffe,15S Hanwell,Shelter,Concrete,Yes Monolithic,469,No,,No,Yes,,,,,,Level 1: ADA Compliant,,,{84DF3B7B-CC83-4C28-B66A-8D0C112EDF46},15
-66.62524779,45.98561282,475,Two Nations @ Highland,15S Hanwell,Standard on Metal Pole,Gravel,No,471,No,,No,No,Good,Fair,,,,Level 3: Not Accessible,,,{ED24114C-F645-4D06-93ED-99667A91B7E7},15
-66.62719176,45.98747598,476,Two Nations/ Smartcentres,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,472,No,,No,No,,,,,,Level 2: Accessible,,,{92EC56A8-FAEC-4860-9E6A-D1F475B21036},"14, 15"
-66.63296211,45.984716,477,557 Saint Marys,15S Hanwell,Standard on Metal Pole,Concrete,Yes Boulevard,474,No,,No,No,Good,Good,,,,Level 2: Accessible,,,{41527C9C-A17A-4EBF-8ED3-84B37D39CA68},15
-66.63320506,45.98292305,478,465 Saint Marys,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,475,No,,No,No,Good,Good,,,,Level 1: ADA Compliant,,,{CA57F4A9-1C26-4FA1-B8A7-0BAF2B83081F},15
-66.63394413,45.97717744,479,283 Sanit Marys,15S Hanwell,Standard on Metal Pole,Dirt,Yes Boulevard,477,Yes,,No,No,,,,,,Level 2: Accessible,,,{0BE0B31E-DFB9-477D-BA57-0AFCDC4DBD31},15
-66.62015912,45.94731843,480,163 Riverside,15S Hanwell,Standard on Metal Pole,Concrete,Yes Monolithic,452,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{208833CD-57B5-4AFF-94D1-F6380772D6F2},15
-66.58767525,45.98928664,481,409 Canada,17S Regent,Standard on Metal Pole,Dirt,Yes Boulevard,317,No,Retake looks bad,No,No,Poor,Other,1,,,Level 2: Accessible,,,{94B5D0F9-B7CE-42CD-900B-8E1A040E499A},17
-66.62096012,45.92982243,482,Lincoln / Arbour Brook,216 Corbett Centre,Standard on Metal Pole,Concrete,Yes Monolithic,591,Yes,,No,No,,,,,,Level 2: Accessible,,,{2F7F9061-B0C5-4EB9-9449-AF4A1F8E17B0},"20, 216"
-66.65794114,45.97853544,483,Nashwaaksis Place,10N Carlisle,,Concrete,Yes Monolithic,978,No,,Yes,No,Good,,1,,,Level 1: ADA Compliant,,,{FBE75883-F3F5-4B3C-AF49-EA52F7B00CF6},"10, 11"
-66.63367013,45.97742844,484,300 Saint Marys,14N Barkers Point,Standard on Metal Pole,Dirt,No,537,Yes,,No,No,Good,Good,3,,,Level 3: Not Accessible,,,{17FBE73B-288D-48A2-939E-3D716C8ACB7D},14
-66.63274255,45.98492282,485,546 Saint Marys,14N Barkers Point,Standard on Metal Pole,Concrete,Yes Boulevard,539,No,,No,No,,,,,,Level 2: Accessible,,,{3E522E15-A57A-4F9A-97F7-507B2098B1B0},14
-66.61667279,45.98340427,486,460 Two Nations,14N Barkers Point,Shelter,Concrete,Yes Boulevard,542,No,,No,Yes,,,,,,Level 1: ADA Compliant,,,{815C5861-C418-48F3-9A4B-E5AC3B35793E},14
-66.62490036,45.98537969,487,Two Nations/Highland,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,541,No,,No,No,,,,,,Level 3: Not Accessible,,,{5C8F6758-8094-482A-9478-C5CB44D205A1},14
-66.61405612,45.98080244,488,Harold Doherty / Cliffe,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,543,No,,No,No,,,,,,Level 2: Accessible,,RO,{2BE70D3B-782D-4C36-A453-6AFF17514816},14
-66.61998945,45.97731942,489,Leo Hayes / Cliffe,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,545,No,,No,No,,,,,,Level 2: Accessible,,RO,{B496EC30-8236-452C-AE2A-BDA7960E8E8D},14
-66.62616762,45.97501208,490,333 Cliffe,14N Barkers Point,Standard on Metal Pole,Dirt,Yes Boulevard,547,No,,No,No,,,,,,Level 1: ADA Compliant,,RO,{59F25069-E250-4F22-848C-965911C3DCAB},14
-66.61903796,45.95371177,491,Riverside/ Watters,14N Barkers Point,Shelter,Concrete,Yes Monolithic,555,No,,No,Yes,,,,,,Level 2: Accessible,,,{B49366EB-8073-41A5-A65E-C53CC2837885},149
-66.59973449,45.95306763,492,262 Greenwood ,14N Barkers Point,Standard on Metal Pole,Grass ,Yes Boulevard,562,Yes,,No,No,,,,,,Level 2: Accessible,,,{E08C0DD1-C11F-42E8-B0B5-9C7868BB5272},149
-66.66870114,45.96043068,493,130 Hanwell,12N Brookside ,Standard on Metal Pole,Concrete,Yes Boulevard,111,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,RO,{377B3B47-3349-4417-8017-862FCA7DD3FD},12
-66.66758468,45.95933301,494,303 Waggoners,12N Brookside ,Standard on Metal Pole,Dirt,Yes Boulevard,110,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,RO,{CA77397E-5BFD-4F09-97C6-776AED1FFEEE},12
-66.66188609,45.95841478,495,Across from Odell,12N Brookside ,Standard on Metal Pole,Concrete,Yes Boulevard,108,No,,No,No,Good,Good,1,,,Level 1: ADA Compliant,,RO/Con,{7BF3EB13-4711-4EFB-879C-49ADD7A7E4EA},12
-66.66286325,45.95864903,496,Odell Park,13S Prospect,Standard on Metal Pole,Concrete,Yes Monolithic,61,Yes,,No,No,Good,Good,1,,,Level 1: ADA Compliant,,RO/Con,{F64E4CBA-8357-4911-A60A-12D462BD6775},13
-66.71032097,45.97794141,497,Clements/Gardiner,11S Prospect ,Standard on Metal Pole,Gravel,Yes Monolithic,814,No,,No,No,,,,,,Level 1: ADA Compliant,,,{0F4C29C3-0BEB-41DC-BFEB-CDB083F599B0},11
-66.69595456,45.95464722,498,Patience,15S Hanwell,Standard on Metal Pole,Concrete,No,806,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,RO,{DC19CF08-8D15-4303-AD9D-98F52527F40E},15
-66.69676782,45.95647847,499,221 Rainsford,15S Hanwell,Standard on Metal Pole,Dirt,No,807,Yes,,No,No,Good,Good,2,,,Level 2: Accessible,,,{6B325F35-E907-494C-B2ED-FE153BDBD16E},15
-66.69485882,45.94394141,500,Valcour and Ashton,14N Barkers Point,Standard on Metal Pole,Dirt,No,508,No,,No,No,,,,,,Level 3: Not Accessible,,,{E61BF266-840C-43FC-A640-394A5B7BB2DD},14
-66.69256062,45.94277891,501,Valcour/ Lian,14N Barkers Point,Standard on Metal Pole,Dirt,No,509,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{932C867D-4DFB-46E1-B23C-340692FE6E90},14
-66.69036564,45.94322863,502,50 Lian,14N Barkers Point,Standard on Metal Pole,Concrete,No,510,No,,No,No,Good,Good,,,,Level 1: ADA Compliant,,,{EB9DEC8D-BCB7-4824-99F4-3E3F9FEA2DB1},14
-66.69349843,45.94725424,503,Woodside/ Hanwell,15S Hanwell,Standard on Metal Pole,Dirt,Yes Monolithic,501,Yes,,No,No,Good,Fair,2,,,Level 2: Accessible,,,{49FDBF1C-EB8E-4CEB-814A-669889BD15A7},15
-66.66956914,45.96229543,504,Woodstock/Hanwell,18 Silverwood,Standard on Metal Pole,Dirt,Yes Boulevard,740,Yes,,No,No,,,,,,Level 2: Accessible,,,{8A37A51C-86CC-4DB5-AFDA-791450740BCB},18
-66.67815136,45.96369919,505,720 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,783,Yes,Retake,No,No,Good,Fair,2,,,Level 3: Not Accessible,,,{07E38F1F-5C35-48DC-A2D4-D863BFCE2009},18
-66.67463114,45.96207443,506,Woodstock/Golf Club,18 Silverwood,Standard on Metal Pole,Concrete,Yes Monolithic,784,No,,No,No,Good,Good,1,,,Level 2: Accessible,,,{B830EF70-4843-428E-B6CA-4ABA1BD6F921},18
-66.6723942,45.96162905,507,Woodstock/Marlborough,18 Silverwood,Standard on Metal Pole,Concrete,Yes Monolithic,785,No,Retake,No,No,Good,Good,1,,,Level 2: Accessible,,,{D869008E-2105-44B1-BEF0-FBADF1F67DE6},18
-66.67241335,45.96177877,508,531 Woodstock,18 Silverwood,Standard on Metal Pole,Dirt,Yes Boulevard,741,No,,No,No,,,,,,Level 2: Accessible,,,{2EF785F9-1102-4C4F-8DFE-DF1EF1379655},18
-66.67500514,45.96248943,509,Woodstock/Golf Club,18 Silverwood,Standard on Metal Pole,Dirt,No,742,No,,No,No,,,,,,Level 3: Not Accessible,,,{2A138473-DCB4-4950-9BA3-6F1832C072A4},18
-66.67812815,45.96383043,510,737 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,743,No,,No,No,,,,,,Level 3: Not Accessible,,,{2986832E-9FC6-4B83-BB78-1E80D06C44CE},18
-66.69218589,45.96556946,511,Woodstock/Angelview,18 Silverwood,Shelter,Concrete,Yes Monolithic,780,No,Glass Shelter,No,No,Good,,1,Glass,Good,Level 2: Accessible,,,{308C4201-E880-41CA-8CFC-5A19D80F258D},18
-66.68697757,45.96541158,512,960 Woodstock,18 Silverwood,Standard on Metal Pole,Dirt,Yes Boulevard,781,No,,No,No,Good,Good,1,,,Level 2: Accessible,,,{99FD4430-5502-44FA-A701-254A17AA493F},18
-66.68089815,45.96434643,513,Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,782,Yes,,No,No,Good,Fair,2,,,Level 3: Not Accessible,,,{44980D03-BE38-47F2-97DD-9806C4231109},18
-66.68106215,45.96450543,514,817 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,744,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{6E89CFE9-426F-4C46-A2D4-DF1203186BBA},18
-66.68780691,45.96552936,515,967 Woodstock,18 Silverwood,Standard on Metal Pole,Concrete,Yes Monolithic,745,Yes,,No,No,,,,,,Level 1: ADA Compliant,,,{9CEBFAFD-BD34-4069-B0DF-BF085F3159EA},18
-66.69177215,45.96565643,516,Dural Park,18 Silverwood,Standard on Metal Pole,Gravel,No,746,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{4BFECC5D-19A4-4674-A499-28DA3004CEAE},18
-66.71127932,45.96650835,517,1600 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,777,Yes,,No,No,Good,Good,2,,,Level 3: Not Accessible,,,{795A7F0C-ED11-4427-BD8F-03D697C5EA91},18
-66.70611654,45.9664064,518,1460 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,778,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{ABB17920-CBD9-4CAD-B7DB-5958B07391FA},18
-66.70014666,45.96533542,519,Woodstook/Still Water,18 Silverwood,Standard on Metal Pole,Concrete,Yes Monolithic,779,Yes,,No,No,Good,Good,3,,,Level 2: Accessible,,,{562C32D7-F075-4695-AC40-6CEBDFC95EC1},18
-66.70071046,45.96540144,520,Woodstock/Still Water,18 Silverwood,Standard on Metal Pole,Gravel,No,747,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{2AC81522-8DE5-4DA9-A274-EBC2C68C8380},18
-66.70625675,45.9665422,521,1475 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,748,No,,No,No,,,,,,Level 3: Not Accessible,,,{86920A37-58E4-46FE-9473-C2713B90FA7B},18
-66.71121416,45.96662643,522,Woodstock/ Prospect,18 Silverwood,Standard on Wooden Pole,Dirt,No,749,Yes,,No,No,,,,,,Level 3: Not Accessible,,,{B0DA2FC1-4014-42EB-9B36-56C21641A749},18
-66.73083619,45.96729703,523,2100 Woodstock,18 Silverwood,Standard on Metal Pole,Asphalt,No,772,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{B4780678-D078-42C2-9DFA-C7A3EABB2090},18
-66.72738625,45.96745903,524,Woodstock/Nethervue,18 Silverwood,Standard on Metal Pole,Gravel,No,773,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{D8CE4EDC-A30D-45AD-917C-D5AFD30B1A58},18
-66.72433616,45.96726343,525,Woodstock/Monteith,18 Silverwood,Standard on Metal Pole,Gravel,No,774,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{CC8F319E-A4E5-4D78-895C-FCC02F6F13FC},18
-66.71807883,45.96704498,526,Woodstock/Rosewood,18 Silverwood,Standard on Metal Pole,Gravel,No,776,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{35268169-3B6A-4AB9-A7F3-BE6932DDE7C3},18
-66.71800316,45.96721543,527,1741 Woodstock,18 Silverwood,Standard on Metal Pole,Dirt,No,750,No,,No,No,,,,,,Level 3: Not Accessible,,,{DBF22BE5-82EF-4AF7-BAD8-41B8543735DF},18
-66.72455916,45.96750643,528,Woodstock/Monteith,18 Silverwood,Standard on Metal Pole,Gravel,No,964,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{08A652B1-DB0B-47A1-8091-5825D355BBCF},18
-66.72819516,45.96762243,529,Woodstock/Nethervue,18 Silverwood,Standard on Metal Pole,Asphalt,No,752,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{D97A1C40-08BE-46C9-9885-0B209DC54327},18
-66.73119366,45.96740939,530,Woodstock,18 Silverwood,Standard on Metal Pole,Asphalt,No,753,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{4FEF0C66-6776-4535-B785-77416B9AA98E},18
-66.76016028,45.96505027,531,2910 Woodstock,18 Silverwood,Standard on Metal Pole,Asphalt,No,767,No,,No,No,Good,Fair,1,,,Level 3: Not Accessible,,,{2D80284E-B9BA-42FB-8D38-49EC803BE2DF},18
-66.75606662,45.96474446,532,2800 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,768,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{2B767950-09D8-4450-A4F7-9604E682EF5D},18
-66.75103517,45.96447943,533,Woodstock/Glen Eyre,18 Silverwood,Standard on Metal Pole,Gravel,No,769,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{C23E1053-D702-4A30-A8F2-090D92F4D0DE},18
-66.74285924,45.96556157,534,Woodstock/springhill,18 Silverwood,Standard on Metal Pole,Asphalt,No,770,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{4146A184-0B76-41B8-85C7-C03732AE40BF},18
-66.73554724,45.96691717,535,2280 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,771,No,,No,No,Good,Good,1,,,Level 3: Not Accessible,,,{67458F1E-2797-47A3-92C4-E78FDA3FE6D7},18
-66.75187217,45.96465143,536,Woodstock/Riverfront,18 Silverwood,Standard on Metal Pole,Asphalt,No,756,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{25DEF4DD-AB3D-4C9D-9A07-F616D617E2BF},18
-66.75612917,45.96492843,537,2783 Woodstock,18 Silverwood,Standard on Metal Pole,Asphalt,No,757,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{DCA816CD-7895-4721-90F0-518146566619},18
-66.73535457,45.96707177,538,Woodstock,18 Silverwood,Standard on Metal Pole,Asphalt,No,754,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{79E34002-7E2F-4C54-8827-3F161A3A05FB},18
-66.74331817,45.96568743,539,Woodstock/Springhill,18 Silverwood,Standard on Metal Pole,Asphalt,No,755,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{512CD11C-1C85-4692-9903-7C355E5108A9},18
-66.76024317,45.96520743,540, Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,758,No,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{7B770819-CAA4-4094-A292-41C62883FE4E},18
-66.76633718,45.96529343,541,3076 Woodstock,18 Silverwood,Standard on Metal Pole,Gravel,No,766,No,,No,No,Good,,1,,,Level 3: Not Accessible,,,{C57EF57F-56E1-4292-B7B3-186EC078447A},18
-66.76411618,45.96470543,542,Orchard/Woodstock,18 Silverwood,Standard on Metal Pole,Dirt,No,759,Yes,,No,No,Good,Good,,,,Level 3: Not Accessible,,,{5D1F2228-C20B-4F78-8539-22D39338DD27},18
-66.76396917,45.96331743,543,Orchard/Robin,18 Silverwood,Standard on Wooden Pole,Dirt,No,760,No,Retake ,No,No,Unknown,Good,,,,Level 3: Not Accessible,,,{1861B04E-3338-46AA-86B0-43EFFC74EE6A},18
